id,name,XX,type,measurement,institution,value,year
481390016,Midlothian OFW C52,-6.0,TEMP,C,Texas Commission on Environmental Quality,19.25617133926084,2020
481391044,Italy C1044,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,26.053325397275884,2020
481391044,Italy C1044,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,63.28815147189183,2020
481391044,Italy C1044,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,176.05057877552994,2020
481391044,Italy C1044,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.204267265735855,2020
481391044,Italy C1044,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,188.27978211903056,2020
481391044,Italy C1044,-6.0,TEMP,C,Texas Commission on Environmental Quality,19.124764665581548,2020
481410029,Ivanhoe C414,-7.0,OZONE,PPB,Texas Commission on Environmental Quality,32.7492512539344,2020
481410037,El Paso UTEP C12,-7.0,OZONE,PPB,Texas Commission on Environmental Quality,32.70982867757861,2020
481410037,El Paso UTEP C12,-7.0,PM10,UG/M3,Texas Commission on Environmental Quality,28.258418573660816,2020
481410037,El Paso UTEP C12,-7.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,9.203630332826345,2020
481410037,El Paso UTEP C12,-7.0,PRECIP,MM,Texas Commission on Environmental Quality,3.4348864994026287e-05,2020
481410037,El Paso UTEP C12,-7.0,RHUM,PERCENT,Texas Commission on Environmental Quality,27.30125987226711,2020
481410037,El Paso UTEP C12,-7.0,RWD,DEGREES,Texas Commission on Environmental Quality,212.2461769999065,2020
481410037,El Paso UTEP C12,-7.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.297881389261943,2020
481410037,El Paso UTEP C12,-7.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,249.2458122843458,2020
481410037,El Paso UTEP C12,-7.0,TEMP,C,Texas Commission on Environmental Quality,20.345482208182887,2020
481410044,Chamizal C41,-7.0,OZONE,PPB,Texas Commission on Environmental Quality,30.331379952675846,2020
481410044,Chamizal C41,-7.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,6.529313245241144,2020
481410044,Chamizal C41,-7.0,RHUM,PERCENT,Texas Commission on Environmental Quality,30.297133273419973,2020
481410044,Chamizal C41,-7.0,RWD,DEGREES,Texas Commission on Environmental Quality,171.5942460207808,2020
481410044,Chamizal C41,-7.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.323099617263998,2020
481410044,Chamizal C41,-7.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,265.8991797708734,2020
481410044,Chamizal C41,-7.0,TEMP,C,Texas Commission on Environmental Quality,20.49549439960038,2020
481410047,El Paso Womble C123,-7.0,RWD,DEGREES,Texas Commission on Environmental Quality,159.924089309624,2020
481410047,El Paso Womble C123,-7.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.896828828570988,2020
481410047,El Paso Womble C123,-7.0,TEMP,C,Texas Commission on Environmental Quality,20.681616224419326,2020
481410054,El Paso Lower Valley,-7.0,RWD,DEGREES,Texas Commission on Environmental Quality,186.24374431673016,2020
481410054,El Paso Lower Valley,-7.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.339321468105673,2020
481410054,El Paso Lower Valley,-7.0,TEMP,C,Texas Commission on Environmental Quality,20.15788627344877,2020
481410055,Ascarate Park Southe,-7.0,BARPR,MILLIBAR,Texas Commission on Environmental Quality,890.535302297411,2020
481410055,Ascarate Park Southe,-7.0,OZONE,PPB,Texas Commission on Environmental Quality,27.513428827413875,2020
481410055,Ascarate Park Southe,-7.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,10.194156777674634,2020
481410055,Ascarate Park Southe,-7.0,RHUM,PERCENT,Texas Commission on Environmental Quality,29.516814202442646,2020
481410055,Ascarate Park Southe,-7.0,RWD,DEGREES,Texas Commission on Environmental Quality,188.16230846888837,2020
481410055,Ascarate Park Southe,-7.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.014476730293021,2020
481410055,Ascarate Park Southe,-7.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,248.02317194506634,2020
481410055,Ascarate Park Southe,-7.0,TEMP,C,Texas Commission on Environmental Quality,20.306040970547542,2020
481410057,Socorro Hueco C49,-7.0,OZONE,PPB,Texas Commission on Environmental Quality,29.51973813931852,2020
481410057,Socorro Hueco C49,-7.0,PM10,UG/M3,Texas Commission on Environmental Quality,32.59174817512431,2020
481410057,Socorro Hueco C49,-7.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,8.37840410679196,2020
481410057,Socorro Hueco C49,-7.0,RWD,DEGREES,Texas Commission on Environmental Quality,183.53273893439587,2020
481410057,Socorro Hueco C49,-7.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.016959626211862,2020
481410057,Socorro Hueco C49,-7.0,TEMP,C,Texas Commission on Environmental Quality,19.6301204728486,2020
481410058,Skyline Park C72,-7.0,OZONE,PPB,Texas Commission on Environmental Quality,35.62218943067996,2020
481410058,Skyline Park C72,-7.0,RWD,DEGREES,Texas Commission on Environmental Quality,188.88911521019824,2020
481410058,Skyline Park C72,-7.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.361875998809641,2020
481410058,Skyline Park C72,-7.0,TEMP,C,Texas Commission on Environmental Quality,20.183684960517315,2020
481411021,Ojo De Agua C1021,-7.0,RWD,DEGREES,Texas Commission on Environmental Quality,160.11293324100134,2020
481411021,Ojo De Agua C1021,-7.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.086981300036499,2020
481670005,Texas City Ball Park,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,149.13276334425217,2020
481670005,Texas City Ball Park,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.260807141278776,2020
481670005,Texas City Ball Park,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.38756161511815,2020
481670056,Texas City C620,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,155.43380559415155,2020
481670056,Texas City C620,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,7.628307313189132,2020
481670056,Texas City C620,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.525680356850035,2020
481671034,Galveston Airport C1,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,31.44040820105964,2020
481671034,Galveston Airport C1,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,71.13859554832408,2020
481671034,Galveston Airport C1,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,144.52765532412553,2020
481671034,Galveston Airport C1,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,8.818839295203547,2020
481671034,Galveston Airport C1,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,181.18573615499815,2020
481671034,Galveston Airport C1,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.261785595586506,2020
481675005,Galveston KGLS C5005,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,74.77087791510647,2020
481675005,Galveston KGLS C5005,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,151.3020279096123,2020
481675005,Galveston KGLS C5005,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,9.911337090965423,2020
481675005,Galveston KGLS C5005,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.35370664992649,2020
481830001,Longview C19/C127,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,24.173029664686567,2020
481830001,Longview C19/C127,-6.0,PRECIP,MM,Texas Commission on Environmental Quality,0.0013433126386755416,2020
481830001,Longview C19/C127,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,165.99254878959044,2020
481830001,Longview C19/C127,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.060291831481689,2020
481830001,Longview C19/C127,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,169.87547180874756,2020
481830001,Longview C19/C127,-6.0,TEMP,C,Texas Commission on Environmental Quality,18.826420320254545,2020
481875004,New Braunfels KBAZ C,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,64.8327909261103,2020
481875004,New Braunfels KBAZ C,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,155.83509868095882,2020
481875004,New Braunfels KBAZ C,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,7.738278924437641,2020
481875004,New Braunfels KBAZ C,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.890176227235642,2020
482010024,Houston Aldine C8,-6.0,BARPR,MILLIBAR,Texas Commission on Environmental Quality,1017.017379109106,2020
482010024,Houston Aldine C8,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,21.70961764956151,2020
482010024,Houston Aldine C8,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,71.6004385856347,2020
482010024,Houston Aldine C8,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,155.48427723226726,2020
482010024,Houston Aldine C8,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.620967168270311,2020
482010024,Houston Aldine C8,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,173.89241222100736,2020
482010024,Houston Aldine C8,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.704319313189668,2020
482010026,Channelview C15,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,22.669312751246746,2020
482010026,Channelview C15,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,71.35979579663449,2020
482010026,Channelview C15,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,162.83722310932274,2020
482010026,Channelview C15,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.192578377291423,2020
482010026,Channelview C15,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,180.1635652028581,2020
482010026,Channelview C15,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.123802270321708,2020
482010029,Northwest Harris Co.,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,23.443269817389652,2020
482010029,Northwest Harris Co.,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,74.66284642370509,2020
482010029,Northwest Harris Co.,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,189.1771037131738,2020
482010029,Northwest Harris Co.,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,3.7195537675392547,2020
482010029,Northwest Harris Co.,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,169.89217701708654,2020
482010029,Northwest Harris Co.,-6.0,TEMP,C,Texas Commission on Environmental Quality,20.90177945222559,2020
482010036,Jacinto Port C1036,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,158.20338212607103,2020
482010036,Jacinto Port C1036,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,2.0782925891788078,2020
482010036,Jacinto Port C1036,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.817106171495897,2020
482010046,Houston North Waysid,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,19.004593262842114,2020
482010047,Lang C408,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,23.434230316367657,2020
482010051,Houston Croquet C409,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,22.790682644162164,2020
482010051,Houston Croquet C409,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,155.10852039408454,2020
482010051,Houston Croquet C409,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,3.7007137173131253,2020
482010051,Houston Croquet C409,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.44389199529959,2020
482010055,Houston Bayland Park,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,24.946152142192542,2020
482010055,Houston Bayland Park,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,160.1221199839375,2020
482010055,Houston Bayland Park,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.610192358284424,2020
482010055,Houston Bayland Park,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,194.24574215358655,2020
482010055,Houston Bayland Park,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.8718169403158,2020
482010057,Galena Park C167,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,176.8884189631307,2020
482010057,Galena Park C167,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,3.2044084178171643,2020
482010057,Galena Park C167,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.317135154702225,2020
482010058,Baytown C148,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,10.045239485348056,2020
482010058,Baytown C148,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,154.01993756678937,2020
482010058,Baytown C148,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.291965381084396,2020
482010058,Baytown C148,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.754540108883948,2020
482010060,Houston Kirkpatrick ,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,162.89258930067754,2020
482010060,Houston Kirkpatrick ,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.093696715865833,2020
482010060,Houston Kirkpatrick ,-6.0,TEMP,C,Texas Commission on Environmental Quality,20.894086867653044,2020
482010061,Shore Acres C145,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,154.11289345568886,2020
482010061,Shore Acres C145,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.546156568994341,2020
482010061,Shore Acres C145,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.04879323352496,2020
482010062,Houston Monroe C406,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,21.922249906208005,2020
482010062,Houston Monroe C406,-6.0,PRECIP,MM,Texas Commission on Environmental Quality,0.0016904427572136393,2020
482010066,Houston Westhollow C,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,24.05333191365686,2020
482010066,Houston Westhollow C,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,164.98584778152687,2020
482010066,Houston Westhollow C,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,3.963997487132071,2020
482010066,Houston Westhollow C,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.987141091098945,2020
482010069,Houston Milby Park C,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,164.09650251821532,2020
482010069,Houston Milby Park C,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.853557887911767,2020
482010069,Houston Milby Park C,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.220588343287076,2020
482010307,Houston Manchester C,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,167.57331212897503,2020
482010307,Houston Manchester C,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,3.726150267057214,2020
482010307,Houston Manchester C,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.39305432480263,2020
482010416,Houston Park Place C,-6.0,BARPR,MILLIBAR,Texas Commission on Environmental Quality,1015.2766950774832,2020
482010416,Houston Park Place C,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,23.506715160919452,2020
482010416,Houston Park Place C,-6.0,PRECIP,MM,Texas Commission on Environmental Quality,0.0016030381755415745,2020
482010416,Houston Park Place C,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,72.95682333065815,2020
482010416,Houston Park Place C,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,159.0192808667376,2020
482010416,Houston Park Place C,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.417632147991502,2020
482010416,Houston Park Place C,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,192.13748170288588,2020
482010416,Houston Park Place C,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.058202585031875,2020
482010617,Wallisville Road C61,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,154.67617529922322,2020
482010617,Wallisville Road C61,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.743067037854302,2020
482010617,Wallisville Road C61,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.910817305990324,2020
482010803,HRM-3 Haden Road C60,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,151.84041517545714,2020
482010803,HRM-3 Haden Road C60,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.486929851475091,2020
482010803,HRM-3 Haden Road C60,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.057864477455393,2020
482011015,Lynchburg Ferry C101,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,22.398275170975754,2020
482011015,Lynchburg Ferry C101,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,157.1865184423909,2020
482011015,Lynchburg Ferry C101,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.328637570508644,2020
482011015,Lynchburg Ferry C101,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,185.5967757583245,2020
482011015,Lynchburg Ferry C101,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.85844364890473,2020
482011017,Baytown Garth C1017,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,27.181515698872605,2020
482011017,Baytown Garth C1017,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,154.32176463899384,2020
482011017,Baytown Garth C1017,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.897675967316609,2020
482011017,Baytown Garth C1017,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,199.52680267483913,2020
482011017,Baytown Garth C1017,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.499575521590643,2020
482011034,Houston East C1,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,22.050890456076612,2020
482011034,Houston East C1,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,10.15224788596984,2020
482011034,Houston East C1,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,163.12704966992047,2020
482011034,Houston East C1,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,3.516989291308503,2020
482011034,Houston East C1,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.69651517553467,2020
