Unique_ID,dataset
ZC_13165,val
ZC_29129,0
ZC_12854,train
ZC_48766,0
ZC_62512,train
ZC_4085,0
ZC_55970,train
ZC_35603,train
ZC_12742,train
ZC_12448,train
ZC_12422,0
ZC_8514,train
ZC_5658,train
ZC_3774,train
ZC_3255,test
ZC_49271,train
ZC_55945,val
ZC_37051,train
ZC_16640,train
ZC_13832,train
ZC_14482,test
ZC_55949,train
ZC_40104,train
ZC_34139,train
ZC_62627,0
ZC_5669,val
ZC_12815,train
ZC_30641,train
ZC_12832,val
ZC_48620,0
ZC_78861,train
ZC_29853,val
ZC_13810,0
ZC_76270,train
ZC_31016,test
ZC_48834,train
ZC_6374,train
ZC_4093,0
ZC_48846,test
ZC_13808,0
ZC_61749,train
ZC_29166,0
ZC_55018,0
ZC_12935,train
ZC_48855,train
ZC_45351,test
ZC_4579,train
ZC_12849,test
ZC_12070,train
ZC_55322,0
ZC_14591,train
ZC_6277,train
ZC_40601,train
ZC_29351,0
ZC_5077,train
ZC_5065,val
ZC_5654,train
ZC_55924,train
ZC_4642,train
ZC_41045,train
ZC_55056,0
ZC_27341,0
ZC_61453,train
ZC_29649,val
ZC_12922,train
ZC_3812,train
ZC_12936,train
ZC_49272,train
ZC_27049,train
ZC_47108,train
ZC_5841,train
ZC_12901,train
ZC_16038,train
ZC_28689,train
ZC_95679,train
ZC_29437,0
ZC_17723,train
ZC_12903,train
ZC_4954,0
ZC_3818,train
ZC_4986,0
ZC_31029,test
ZC_4548,train
ZC_14101,0
ZC_83619,0
ZC_12516,0
ZC_5649,train
ZC_14024,0
ZC_39175,train
ZC_37140,train
ZC_43155,test
ZC_14736,train
ZC_56655,0
ZC_32324,train
ZC_45388,train
ZC_4049,0
ZC_48422,train
ZC_49021,train
ZC_12424,0
ZC_93518,train
ZC_4947,0
ZC_27020,test
ZC_5048,train
ZC_13320,0
ZC_37729,0
ZC_28621,train
ZC_12734,train
ZC_28625,train
ZC_5836,train
ZC_6354,train
ZC_48442,train
ZC_5766,0
ZC_4091,0
ZC_29840,train
ZC_55962,train
ZC_14456,train
ZC_24053,test
ZC_49659,train
ZC_43028,train
ZC_48849,train
ZC_48897,train
ZC_93453,train
ZC_13140,train
ZC_5769,0
ZC_5874,val
ZC_21822,train
ZC_12122,0
ZC_4416,val
ZC_14724,train
ZC_12454,0
ZC_12817,test
ZC_15459,train
ZC_34141,train
ZC_62019,train
ZC_29646,train
ZC_12517,0
ZC_49202,train
ZC_49099,train
ZC_29436,0
ZC_12464,test
ZC_3222,val
ZC_62246,train
ZC_29137,train
ZC_98944,0
ZC_39045,train
ZC_92003,train
ZC_12439,0
ZC_56469,train
ZC_93243,train
ZC_14755,train
ZC_45846,train
ZC_78638,0
ZC_6243,train
ZC_55917,train
ZC_56011,0
ZC_12092,train
ZC_56650,0
ZC_56661,0
ZC_78676,train
ZC_5647,test
ZC_48765,0
ZC_13639,train
ZC_48426,train
ZC_48450,train
ZC_13796,0
ZC_62691,0
ZC_12910,train
ZC_4924,0
ZC_43822,train
ZC_13807,0
ZC_49068,train
ZC_14738,train
ZC_48726,train
ZC_5146,train
ZC_56685,0
ZC_13835,train
ZC_55952,train
ZC_49262,train
ZC_29145,0
ZC_49092,train
ZC_91496,train
ZC_12523,0
ZC_49201,train
ZC_27371,0
ZC_48720,0
ZC_93524,test
ZC_5036,train
ZC_13450,0
ZC_12416,val
ZC_40078,train
ZC_8501,test
ZC_12920,train
ZC_4730,0
ZC_12035,train
ZC_61442,train
ZC_32754,train
ZC_12878,train
ZC_30108,train
ZC_62573,train
ZC_12485,0
ZC_14569,train
ZC_5362,train
ZC_49682,train
ZC_13648,train
ZC_49649,train
ZC_12503,0
ZC_55959,train
ZC_4973,0
ZC_5770,0
ZC_37356,0
ZC_37819,train
ZC_13493,val
ZC_55388,0
ZC_12887,train
ZC_29655,0
ZC_5868,train
ZC_12469,0
ZC_16627,train
ZC_28676,train
ZC_12496,0
ZC_82643,train
ZC_92059,train
ZC_12810,train
ZC_28677,train
ZC_62650,0
ZC_44822,train
ZC_87941,train
ZC_48703,0
ZC_49117,train
ZC_93254,train
ZC_8260,train
ZC_4763,0
ZC_12754,train
ZC_28687,train
ZC_12923,train
ZC_4941,0
ZC_4648,val
ZC_61277,train
ZC_48889,train
ZC_4988,0
ZC_13863,train
ZC_12737,train
ZC_76511,0
ZC_12917,train
ZC_39094,train
ZC_76525,train
ZC_14507,train
ZC_4982,0
ZC_49266,train
ZC_12992,train
ZC_4981,train
ZC_34138,test
ZC_48466,train
ZC_81630,train
ZC_82501,train
ZC_5675,train
ZC_12502,0
ZC_81650,train
ZC_3909,train
ZC_5778,0
ZC_14572,train
ZC_24361,train
ZC_29468,val
ZC_92086,train
ZC_56069,0
ZC_39146,train
ZC_27247,0
ZC_12762,train
ZC_13776,0
ZC_13843,0
ZC_47220,train
ZC_55309,train
ZC_21849,train
ZC_47011,train
ZC_98580,train
ZC_5748,train
ZC_5353,test
ZC_13803,val
ZC_13437,train
ZC_12427,0
ZC_48818,train
ZC_24343,train
ZC_12770,train
ZC_44813,train
ZC_45845,0
ZC_49241,val
ZC_3860,train
ZC_30293,train
ZC_13844,0
ZC_29563,0
ZC_14807,train
ZC_92561,train
ZC_81303,val
ZC_29104,train
ZC_49656,train
ZC_4549,train
ZC_5733,0
ZC_43746,train
ZC_81301,train
ZC_40069,train
ZC_12160,val
ZC_91482,train
ZC_49733,train
ZC_55053,0
ZC_78648,0
ZC_24177,train
ZC_3813,train
ZC_4042,0
ZC_48744,0
ZC_61234,train
ZC_40144,train
ZC_48729,train
ZC_40359,test
ZC_6377,train
ZC_55912,train
ZC_83661,0
ZC_12837,train
ZC_3785,train
ZC_8242,train
ZC_13488,0
ZC_13760,train
ZC_12928,train
ZC_14561,val
ZC_55008,train
ZC_82516,train
ZC_12953,train
ZC_55939,train
ZC_45860,train
ZC_14731,0
ZC_40355,test
ZC_14437,test
ZC_12410,train
ZC_13834,0
ZC_78886,0
ZC_5141,train
ZC_29666,train
ZC_12117,train
ZC_3740,train
ZC_61261,val
ZC_3845,train
ZC_12442,0
ZC_24317,train
ZC_32321,val
ZC_4570,test
ZC_37762,train
ZC_48755,train
ZC_5345,train
ZC_48801,train
ZC_13801,train
ZC_13802,train
ZC_3264,train
ZC_48836,train
ZC_4022,0
ZC_3838,train
ZC_55032,0
ZC_4922,0
ZC_28670,train
ZC_12743,test
ZC_48735,0
ZC_13732,train
ZC_12116,0
ZC_35619,val
ZC_55360,0
ZC_28010,train
ZC_48610,0
ZC_49036,train
ZC_29178,0
ZC_48754,train
ZC_82933,val
ZC_49283,train
ZC_28166,0
ZC_12768,train
ZC_14525,train
ZC_5061,train
ZC_13861,0
ZC_4961,0
ZC_28699,train
ZC_55969,train
ZC_5842,train
ZC_55946,train
ZC_29332,train
ZC_24327,test
ZC_49730,train
ZC_32460,train
ZC_98935,0
ZC_48725,train
ZC_55362,val
ZC_4971,0
ZC_13815,0
ZC_37150,train
ZC_14737,0
ZC_34972,train
ZC_12076,0
ZC_49277,train
ZC_47020,train
ZC_37711,0
ZC_12959,train
ZC_49817,train
ZC_61443,train
ZC_29448,0
ZC_29009,train
ZC_49676,test
ZC_12786,train
ZC_5845,train
ZC_31078,train
ZC_82944,train
ZC_8251,train
ZC_62544,train
ZC_48615,train
ZC_12885,train
ZC_82229,train
ZC_5873,train
ZC_48661,train
ZC_5154,train
ZC_40342,train
ZC_41086,train
ZC_49349,train
ZC_55313,train
ZC_82431,train
ZC_30217,train
ZC_82730,test
ZC_5862,train
ZC_5767,train
ZC_12465,train
ZC_4853,test
ZC_12071,0
ZC_4020,0
ZC_14544,train
ZC_5859,train
ZC_16639,train
ZC_49623,train
ZC_5041,train
ZC_4863,val
ZC_37033,train
ZC_21851,val
ZC_32322,train
ZC_4848,train
ZC_14560,train
ZC_32177,test
ZC_87936,val
ZC_82224,train
ZC_13777,train
ZC_78026,train
ZC_41095,train
ZC_29659,train
ZC_92338,train
ZC_55363,0
ZC_12732,train
ZC_4342,train
ZC_4974,train
ZC_48865,train
ZC_43014,train
ZC_12480,test
ZC_48881,train
ZC_47260,train
ZC_85137,0
ZC_5875,train
ZC_4936,0
ZC_14060,0
ZC_29146,train
ZC_12072,train
ZC_13797,train
ZC_14065,0
ZC_48760,0
ZC_85237,0
ZC_28669,test
ZC_14066,val
ZC_12444,0
ZC_8204,train
ZC_4048,0
ZC_4061,0
ZC_12095,train
ZC_4747,0
ZC_40040,test
ZC_12958,train
ZC_62522,train
ZC_12407,0
ZC_48884,train
ZC_12406,train
ZC_5072,val
ZC_3905,train
ZC_12068,train
ZC_5070,train
ZC_12783,train
ZC_12787,test
ZC_55397,0
ZC_5055,train
ZC_55604,0
ZC_12926,train
ZC_28683,train
ZC_4967,0
ZC_14550,train
ZC_85631,train
ZC_62526,train
ZC_3908,train
ZC_48453,train
ZC_3846,train
ZC_34772,val
ZC_49612,train
ZC_29812,train
ZC_49242,train
ZC_13841,train
ZC_5038,train
ZC_33825,train
ZC_5086,train
ZC_14530,val
ZC_14741,0
ZC_48741,train
ZC_12966,train
ZC_89040,train
ZC_4949,0
ZC_48454,train
ZC_13862,train
ZC_30222,train
ZC_62535,train
ZC_4037,0
ZC_13750,0
ZC_98930,0
ZC_14532,train
ZC_55368,0
ZC_78850,test
ZC_78055,train
ZC_4578,train
ZC_56659,0
ZC_48636,train
ZC_13635,train
ZC_5825,train
ZC_12031,train
ZC_12846,train
ZC_3244,train
ZC_85618,train
ZC_12197,0
ZC_61344,test
ZC_12078,val
ZC_24340,train
ZC_55953,train
ZC_14779,train
ZC_29817,train
ZC_12814,train
ZC_13778,train
ZC_83647,0
ZC_55922,train
ZC_12194,0
ZC_29355,0
ZC_4911,0
ZC_4649,train
ZC_12921,train
ZC_61756,train
ZC_4030,0
ZC_12720,train
ZC_43843,train
ZC_4002,0
ZC_49269,train
ZC_21850,train
ZC_12719,train
ZC_13825,0
ZC_43760,train
ZC_3585,train
ZC_12883,train
ZC_3223,train
ZC_5857,train
ZC_5839,train
ZC_93285,val
ZC_49895,train
ZC_4849,val
ZC_4010,0
ZC_62521,train
ZC_49670,train
ZC_5158,train
ZC_55367,0
ZC_5760,0
ZC_82937,train
ZC_49618,val
ZC_4950,0
ZC_33834,train
ZC_49862,train
ZC_3904,val
ZC_82939,train
ZC_4611,test
ZC_32331,train
ZC_49250,train
ZC_4958,0
ZC_5079,train
ZC_55390,0
ZC_61469,train
ZC_49237,train
ZC_12758,train
ZC_12824,train
ZC_13850,train
ZC_55971,train
ZC_13820,0
ZC_48880,train
ZC_12792,test
ZC_29037,0
ZC_29620,train
ZC_76853,train
ZC_3771,val
ZC_47040,train
ZC_5822,train
ZC_5860,val
ZC_32442,test
ZC_13751,0
ZC_48891,train
ZC_95587,0
ZC_14427,train
ZC_12166,test
ZC_12450,0
ZC_12043,train
ZC_48832,train
ZC_62631,0
ZC_3903,train
ZC_95922,train
ZC_14748,train
ZC_13859,0
ZC_4047,0
ZC_41046,train
ZC_12791,train
ZC_29477,0
ZC_49058,train
ZC_82901,train
ZC_29628,train
ZC_3262,train
ZC_12155,0
ZC_5828,train
ZC_49050,train
ZC_49615,train
ZC_49082,train
ZC_3285,train
ZC_82420,train
ZC_14432,train
ZC_12845,val
ZC_48888,test
ZC_12187,train
ZC_61283,train
ZC_12930,train
ZC_4623,train
ZC_29819,train
ZC_12861,train
ZC_13809,0
ZC_12836,train
ZC_4915,train
ZC_43006,train
ZC_49629,train
ZC_13780,0
ZC_48885,train
ZC_49245,train
ZC_48809,train
ZC_14471,train
ZC_31830,val
ZC_49735,train
ZC_49325,train
ZC_4087,0
ZC_5046,train
ZC_49690,train
ZC_12131,0
ZC_44628,train
ZC_61727,train
ZC_13790,train
ZC_49232,train
ZC_78883,train
ZC_13757,0
ZC_61270,val
ZC_4471,0
ZC_48815,train
ZC_13849,0
ZC_13830,0
ZC_48618,0
ZC_61345,train
ZC_48662,train
ZC_40372,train
ZC_82942,train
ZC_13744,train
ZC_5821,train
ZC_3251,train
ZC_14545,train
ZC_6390,train
ZC_5866,train
ZC_62959,train
ZC_13684,train
ZC_13775,0
ZC_5039,train
ZC_49756,train
ZC_5075,test
ZC_56672,0
ZC_12492,0
ZC_12748,train
ZC_21874,train
ZC_21863,train
ZC_4957,0
ZC_12919,test
ZC_43830,train
ZC_12874,train
ZC_12916,train
ZC_5855,test
ZC_12750,train
ZC_62549,train
ZC_5058,train
ZC_48877,train
ZC_48883,val
ZC_48416,train
ZC_11954,train
ZC_13846,0
ZC_14735,0
ZC_14435,test
ZC_14777,0
ZC_13806,0
ZC_12468,0
ZC_12726,train
ZC_37811,0
ZC_5083,train
ZC_48654,train
ZC_14744,0
ZC_14717,0
ZC_14536,train
ZC_12064,0
ZC_31816,train
ZC_47038,train
ZC_13905,train
ZC_12752,train
ZC_14424,train
ZC_49835,train
ZC_14462,train
ZC_49751,train
ZC_12727,train
ZC_21829,train
ZC_55339,0
ZC_12957,train
ZC_4979,0
ZC_5040,train
ZC_61346,val
ZC_61361,val
ZC_14548,train
ZC_56680,0
ZC_82213,train
ZC_13838,0
ZC_21864,test
ZC_82640,train
ZC_14466,train
ZC_3586,train
ZC_13901,train
ZC_24236,train
ZC_49712,train
ZC_61014,train
ZC_4041,0
ZC_49638,train
ZC_44842,train
ZC_48829,train
ZC_4774,0
ZC_12149,0
ZC_13903,train
ZC_12766,train
ZC_56636,0
ZC_4765,0
ZC_13642,train
ZC_14504,train
ZC_21872,train
ZC_4095,0
ZC_13839,0
ZC_56637,0
ZC_62554,train
ZC_4068,0
ZC_29138,0
ZC_4606,train
ZC_12967,test
ZC_3580,train
ZC_4851,train
ZC_12980,val
ZC_13652,train
ZC_13904,train
ZC_49252,test
ZC_4643,train
ZC_12979,train
ZC_5069,train
ZC_49227,train
ZC_4843,train
ZC_14836,train
ZC_14743,0
ZC_56688,0
ZC_49668,train
ZC_13687,train
ZC_32347,train
ZC_14469,train
ZC_13339,test
ZC_48647,train
ZC_14753,train
ZC_13459,train
ZC_4920,0
ZC_61925,train
ZC_62501,test
ZC_4856,train
ZC_12175,0
ZC_13681,train
ZC_14714,0
ZC_62902,train
ZC_21841,train
ZC_49622,train
ZC_13733,0
ZC_13746,train
ZC_92310,test
ZC_48624,0
ZC_61243,train
ZC_49255,train
ZC_5867,train
ZC_14706,0
ZC_13428,train
ZC_13787,test
ZC_5081,train
ZC_14727,0
ZC_13786,0
ZC_12745,train
ZC_4083,0
ZC_49274,val
ZC_12764,train
ZC_5829,train
ZC_12949,train
ZC_12804,train
ZC_4073,0
ZC_4976,0
ZC_13833,val
ZC_5850,test
ZC_14487,train
ZC_5819,train
ZC_61314,train
ZC_48756,train
ZC_5042,train
ZC_3561,train
ZC_29471,0
ZC_12937,train
ZC_61071,train
ZC_5851,val
ZC_48858,train
ZC_13625,train
ZC_12736,train
ZC_89029,train
ZC_13630,test
ZC_14711,0
ZC_61818,train
ZC_12801,test
ZC_13842,0
ZC_49729,train
ZC_13739,0
ZC_61081,test
ZC_14517,train
ZC_5045,train
ZC_4076,0
ZC_12723,train
ZC_49727,train
ZC_13753,0
ZC_4925,0
ZC_14760,0
ZC_13782,0
ZC_12965,train
ZC_49046,train
ZC_5743,0
ZC_49648,train
ZC_14475,train
ZC_13672,train
ZC_4777,0
ZC_14425,train
ZC_14480,test
ZC_49310,train
ZC_48886,test
ZC_5872,train
ZC_4776,0
ZC_13795,train
ZC_55954,test
ZC_4001,0
ZC_49224,train
ZC_4841,train
ZC_4854,train
ZC_49337,train
ZC_14846,train
ZC_48838,train
ZC_49806,train
ZC_5871,train
ZC_13748,test
ZC_61042,train
ZC_49333,val
ZC_21811,train
ZC_81122,train
ZC_3574,train
ZC_62903,train
ZC_14485,train
ZC_14564,train
ZC_4847,val
ZC_61735,val
ZC_13788,0
ZC_5033,train
ZC_13804,0
ZC_14510,train
ZC_55943,train
ZC_61830,train
ZC_12036,0
ZC_12167,0
ZC_48635,train
ZC_12741,train
ZC_21813,train
ZC_13730,0
ZC_55974,train
ZC_13317,train
ZC_13752,0
ZC_14454,train
ZC_49795,train
ZC_62901,train
ZC_4658,train
ZC_13617,train
ZC_13856,0
ZC_5832,train
ZC_48621,train
ZC_61051,train
ZC_4027,0
ZC_5833,train
ZC_49284,train
ZC_4622,train
ZC_3906,0
ZC_82936,train
ZC_13633,train
ZC_4985,0
ZC_61882,train
ZC_34739,train
ZC_13740,0
ZC_61379,train
ZC_12093,0
ZC_12914,train
ZC_14739,0
ZC_5830,train
ZC_4912,0
ZC_12760,train
ZC_4733,0
ZC_14481,test
ZC_48878,train
ZC_4858,train
ZC_82630,train
ZC_49347,train
ZC_14709,0
ZC_4861,train
ZC_61376,test
ZC_13680,train
ZC_14884,train
ZC_49826,train
ZC_5853,train
ZC_14414,train
ZC_48619,train
ZC_13613,train
ZC_13655,train
ZC_14770,0
ZC_49816,test
ZC_49728,train
ZC_4680,train
ZC_13646,train
ZC_13697,train
ZC_5824,train
ZC_55721,0
ZC_13676,train
ZC_48850,train
ZC_13813,0
ZC_61855,train
ZC_48893,train
ZC_4859,train
ZC_14822,train
ZC_49322,train
ZC_49713,train
ZC_49768,train
ZC_14533,train
ZC_49799,train
ZC_92278,val
ZC_48739,val
ZC_14805,val
ZC_13696,train
ZC_5837,train
ZC_4563,train
ZC_14813,0
ZC_13452,train
ZC_49340,train
ZC_55921,train
ZC_49709,test
ZC_49760,train
ZC_61752,train
ZC_13654,train
ZC_48743,train
ZC_5846,train
ZC_14721,0
ZC_49770,train
ZC_4860,val
ZC_49825,train
ZC_4424,0
ZC_4862,train
ZC_13658,train
ZC_14715,0
ZC_61839,train
ZC_92252,train
ZC_4864,train
ZC_14754,0
ZC_13826,train
ZC_48622,train
ZC_3901,0
ZC_12434,0
ZC_12474,0
ZC_21842,train
ZC_13754,0
ZC_4413,0
ZC_13731,0
ZC_13865,train
ZC_14486,train
ZC_13668,train
ZC_81121,train
ZC_49720,val
ZC_48617,train
ZC_13660,train
ZC_13755,0
ZC_61813,train
ZC_48761,train
ZC_13470,train
ZC_49878,train
ZC_14423,train
ZC_13614,test
ZC_14880,0
ZC_5858,train
ZC_49339,train
ZC_49332,train
ZC_61856,train
ZC_12421,0
ZC_48770,train
ZC_55925,train
ZC_49752,train
ZC_48728,test
ZC_5906,train
ZC_49329,train
ZC_13329,val
ZC_4945,0
ZC_55947,train
ZC_13756,0
ZC_13667,train
ZC_83623,0
ZC_4497,0
ZC_49792,val
ZC_12776,0
ZC_55941,train
ZC_49740,train
ZC_13669,train
ZC_12430,0
ZC_61842,train
ZC_49749,test
ZC_49885,test
ZC_13662,train
ZC_49891,train
ZC_49336,train
ZC_14895,0
ZC_4547,train
ZC_14708,0
ZC_13783,0
ZC_4451,0
ZC_4943,0
ZC_49305,train
ZC_4572,train
ZC_49706,train
ZC_13621,train
ZC_49837,train
ZC_49705,train
ZC_14804,train
ZC_4942,0
ZC_13694,train
ZC_14802,0
ZC_61722,train
ZC_49342,val
ZC_61851,train
ZC_4460,0
ZC_4430,0
ZC_14803,train
ZC_49822,train
ZC_49716,train
ZC_61854,train
ZC_49765,train
ZC_5907,train
ZC_12455,0
ZC_55919,test
ZC_48748,train
ZC_48737,train
ZC_4459,0
ZC_61884,train
ZC_5905,val
ZC_4852,train
ZC_61724,train
ZC_92277,train
ZC_4694,0
ZC_49894,train
ZC_4462,0
ZC_4454,0
ZC_49829,test
ZC_49631,train
ZC_61875,train
ZC_49769,train
ZC_4348,val
ZC_4555,train
ZC_48705,train
ZC_4551,train
ZC_5901,train
ZC_4491,0
ZC_49679,test
ZC_4668,0
ZC_4564,train
ZC_49782,train
ZC_48632,train
ZC_48625,train
ZC_4490,0
ZC_61853,train
ZC_4495,0
ZC_49346,train
ZC_61872,train
ZC_49880,train
ZC_49781,train
ZC_49307,train
ZC_4541,val
ZC_4543,train
ZC_49755,train
ZC_49759,train
ZC_4553,train
ZC_4539,train
ZC_92304,train
ZC_61822,train
ZC_49743,train
ZC_61840,val
ZC_61845,train
ZC_49746,train
ZC_49639,train
ZC_49780,val
ZC_4554,train
ZC_4558,train
ZC_4487,0
ZC_4455,0
ZC_4573,train
ZC_14897,0
ZC_48763,train
ZC_4535,train
ZC_61843,train
ZC_4492,0
ZC_49715,train
ZC_49757,val
ZC_61880,train
ZC_4568,train
ZC_49721,train
ZC_49718,train
ZC_49753,train
ZC_48730,train
ZC_61821,train
ZC_92309,train
ZC_4457,0
ZC_61874,train
ZC_49747,train
ZC_5903,train
ZC_81147,train
ZC_4537,train
ZC_49665,train
ZC_61820,val
ZC_4556,train
ZC_49744,train
ZC_61801,train
ZC_4544,train
ZC_4538,train
ZC_49338,train
ZC_48745,train
ZC_49677,train
ZC_61802,train
ZC_49807,train
ZC_4571,train
ZC_49788,train
ZC_61878,train
ZC_4576,train
ZC_49724,train
ZC_49818,train
ZC_49776,train
ZC_49896,train
ZC_4493,0
ZC_4619,0
ZC_48742,train
ZC_4417,0
ZC_49745,train
ZC_49779,train
ZC_49655,train
ZC_4478,0
ZC_48762,train
ZC_61866,test
ZC_48750,val
ZC_49766,train
ZC_48738,train
ZC_49775,train
ZC_49774,train
ZC_4475,0
ZC_49783,train
ZC_48740,train
ZC_49707,train
ZC_4448,0
ZC_48721,train
ZC_49886,train
ZC_49688,train
ZC_49874,val
ZC_4414,0
ZC_49873,train
ZC_4463,0
ZC_4453,0
ZC_49777,val
ZC_49719,train
ZC_49812,train
ZC_49847,train
ZC_49710,train
ZC_4410,0
ZC_92364,train
ZC_49821,train
ZC_92366,train
ZC_49736,train
ZC_49887,train
ZC_49848,train
ZC_4441,train
ZC_49893,train
ZC_4426,0
ZC_4422,0
ZC_92323,train
ZC_92332,train
ZC_4442,train
ZC_4479,train
ZC_4939,0
ZC_4464,train
ZC_49858,train
ZC_4443,test
ZC_49725,train
ZC_4406,train
ZC_4930,0
ZC_4923,train
ZC_49726,train
ZC_92363,test
ZC_92280,train
ZC_92225,train
ZC_92226,train
ZC_92242,train
ZC_92267,train
ZC_83001,test
ZC_83014,train
ZC_57402,0
ZC_57401,0
ZC_99328,train
ZC_27549,0
ZC_27508,0
ZC_27816,0
C_Bishop Paiute Tribe,train
C_Hannover,train
C_Bismarck,train
C_Santa Clarita Vly,train
C_Vacaville,train
C_Tacoma-Puyallup,0
C_West Greenwich,train
C_Kennewick,0
C_Mono Lake,0
C_Westmorland,train
C_Niland,train
C_Wichita,train
C_Joshua Tree National Park,train
C_Lassen Volcanic National Park,train
C_Rocky Mountain National Park,train
C_Mesa Verde National Park,train
C_Yellowstone National Park,train
C_Voyageurs National Park,train
C_Great Basin National Park,train
C_Canyonlands National Park,train
C_Narragansett,train
C_Grand Canyon National Park,train
C_Lake Charles,train
C_Death Valley National Park,train
C_Uxbridge,train
C_Forest County Potawatomi Community,train
C_Westport,val
C_Greenwich,train
C_Stafford,val
C_Beulah,val
C_Shenandoah National Park,train
C_Detroit Lakes,test
C_Moses Lake,0
C_Ellensburg,0
C_Grand Portage,0
C_Pullman,0
C_Winthrop,0
C_Leavenworth,0
C_Virginia,0
C_Brainerd,val
C_Corvallis,0
C_Cottage Grove,0
C_Tahoe City area,0
C_Quincy,0
C_Sisters,0
C_Colfax,train
C_Lincoln,val
C_Twisp,0
C_Ely,train
C_St. Cloud,train
C_Tashkent,train
C_Rangoon,train
C_Ashland,0
C_Maple Falls,0
C_Seattle-Bellevue-Kent Valley,0
C_Marshall,train
C_La Crosse,val
C_Kona,0
C_Rochester,train
C_Rio Vista,0
C_Redding,train
C_Thibodaux,train
C_Beaverton,0
C_Sand Island,train
C_Kihei,0
C_Sweet Home,0
C_Buenos Aires,0
C_Curacao,train
C_Baghdad,0
C_Karachi,0
C_Stratford,val
C_St. Joseph,train
C_Yosemite National Park,train
C_Lafayette,train
C_Lostwood,train
C_Chester,0
C_Brawley,0
C_Hillsboro,0
C_John Day,0
C_Fargo,train
C_Liberty/Clairton area,0
C_Craters of the Moon National Monument,train
C_Mt. Rainier,train
C_Truckee,0
C_Cascade foothills of King County,train
C_Monroe,test
C_Sequoia/Kings Canyon National Parks,train
C_Moxa Arch,train
C_Brookings,train
C_Northern,0
C_Applegate Valley,0
C_Embassy Kathmandu,train
C_Kapolei,0
C_Butte,0
C_Arden Arcade-Del Paso Manor,train
C_Carson City,train
C_Mark Twain State Park,val
C_Indio - Twenty Nine Palms Reservation,train
C_Roseburg,0
C_Gardnerville,0
C_Chengdu,0
C_Algiers,0
C_North Highlands,train
C_Yreka,train
C_Kabul,0
C_Lima,0
C_Guangzhou,0
C_Greenfield,train
C_Islamabad,0
C_Alba,train
C_Baker City,0
C_Broadus,train
C_Amman,0
C_Western Interior,0
C_Astana,0
C_Nogales,0
C_The Dalles,0
C_Hamilton,0
C_Lahore,0
C_Miami,train
C_Great Falls,0
C_Chehalis,0
C_North Adams,0
C_Kuwait City,0
C_Williston,train
C_Abu Dhabi,train
C_Jefferson City,train
C_Flathead Valley,0
C_Dhaka,0
C_Malta,train
C_Prineville,0
C_Sunnyside,0
C_Shanghai,0
C_Mumbai,0
C_Manama,train
C_Ulaanbaatar,0
C_Lakeview,0
C_Catawba Indian Nation,train
C_Seeley Lake,0
C_Sarajevo,0
C_Shenyang,0
C_Phora Durbar Kathmandu,train
C_Salem,train
C_Santa Rosa Rancheria,train
C_Columbia,train
C_Fallon,train
C_Addis Ababa School,0
C_Bozeman,0
C_Hanoi,0
C_Dubai,train
C_Sloughhouse,train
C_Lewistown,train
C_Addis Ababa Central,0
C_Chelan,0
C_Albany,0
C_Jakarta South,0
C_Ho Chi Minh City,0
C_Ketchum,0
C_Catano,0
C_Bonne Terre,train
C_Pendleton,0
"C_Coos, Lower Umpqua & Siuslaw Indians of Oregon",0
C_Pearl City,0
C_Idaho City,0
C_Thompson Falls,0
C_Chennai,0
C_Bishkek,0
C_Sandpoint,0
C_Southwest Coast,val
C_Mid-Coast,val
C_Bend,0
C_Shady Cove,0
C_Missoula,train
C_Pristina,0
C_Portola,0
C_Kolkata,0
C_El Dorado Springs,train
C_Cave Junction,0
C_Cool,train
C_Watertown,train
C_Jakarta Central,0
C_Kampala,0
C_Birney,train
C_Ocean View,0
C_Eloy,0
C_Pinal County Housing,0
C_Bogota,0
C_Fort Bragg,0
C_Farrar,train
C_Willits,0
C_Kahului,0
C_Enterprise,0
C_Pinal Air Park,test
C_Colombo,0
C_Fernley,train
C_Makah Indian Tribe of Makah Indian Reservation,0
C_Hidden Valley,0
C_Beijing,train
C_Hyderabad,0
C_New Delhi,0
C_Ponce,0
C_Peshawar,0
C_Sioux Falls,train
C_Casa Grande,0
C_Belle Glade,0
C_Yuma,val
C_W San Gabriel Vly,train
C_Red Lake,0
C_Stanfield,0
C_Kamiah - Nez Perce Reservation,0
C_Confederated Tribes & Bands of Yakama Nations,0
C_Goleta,train
C_Yakima,0
C_Chiricahua National Park,val
C_Omak,0
C_Lapwai - Nez Perce Reservation,0
C_St. Maries,0
C_Everett-Marysville-Lynnwood,0
C_Duluth,0
C_Madras,0
C_Western Maryland,val
C_Carpinteria,train
C_Oakridge,0
C_Trona,train
C_Anacortes,train
C_Rapid City,0
C_Phelan,train
C_Klamath Falls,0
C_Central Orange-1,train
C_Banning,train
C_Theodore Roosevelt National Park,train
C_Petrified Forest National Park,train
C_Clarkston,0
C_Spokane Tribe of Spokane Reservation,0
C_NW San Bernardino,val
C_Springdale (Springdale-Fayetteville-Bentonville),train
C_Indianapolis,train
C_Topeka,train
C_Piru,train
C_Mayaguez,0
C_Shreveport,train
C_Central LA CO,train
C_Mount Vernon,train
C_Peoria,train
C_Forsyth County-Winston-Salem-Greensboro-High Point,val
C_Olympia-Lacey-Tumwater,0
C_Hesperia,train
